symbol,strategy,direction,regime,opened_at,closed_at,signal_score,entry_stages_filled,planned_capital_krw,used_capital_krw,total_notional_krw,average_entry,net_pnl_krw,gross_pnl_krw,fees_krw,slippage_krw,return_on_used_capital_pct,exit_reason,bars_held,funding_pnl_krw,net_pnl_before_funding_krw,fold
SOLUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-07-24 20:30:00+00:00,2026-07-25 01:00:00+00:00,90,1,30000,12000.0,60000.0,73.751207,-549.0829807925054,-403.8760568704723,144.48465126824456,180.6053117261368,-4.575691506604212,STOP,19,-0.7222726537885679,-548.3607081387169,FOLD_C_RECENT
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-05-04 05:30:00+00:00,2026-05-04 10:00:00+00:00,90,1,30000,12000.0,60000.0,1.4123153,-718.385732223965,-571.7747015220637,143.31387035817352,179.1414545229136,-5.9865477685330415,STOP,19,-3.2971603437277786,-715.0885718802372,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-05-06 06:15:00+00:00,2026-05-06 13:00:00+00:00,85,1,30000,12000.0,60000.0,1.42443345,570.8490418612347,720.720359911583,144.86486443189392,181.0831095976747,4.757075348843622,STOP,28,-5.006453618454411,575.8554954796891,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-05-09 07:15:00+00:00,2026-05-09 09:15:00+00:00,85,1,30000,12000.0,60000.0,1.4288400500000003,-555.8739868123541,-406.37734488307586,143.5123471861403,179.3899232609824,-4.632283223436284,STOP,9,-5.984294743137973,-549.8896920692162,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,LONG,BULL,2026-05-11 14:45:00+00:00,2026-05-12 10:00:00+00:00,90,1,30000,12000.0,60000.0,1.4657954000000002,-867.9205312040705,-715.1580275261528,143.1418103669686,178.92605643677587,-7.232671093367254,STOP,77,-9.620693310949125,-858.2998378931213,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-05-17 17:30:00+00:00,2026-05-17 19:00:00+00:00,90,1,30000,12000.0,60000.0,1.40798485,-540.5201394342071,-396.0448855715212,144.4752538626858,180.59358256292023,-4.504334495285059,STOP,7,0.0,-540.5201394342071,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-05-18 06:45:00+00:00,2026-05-18 12:30:00+00:00,90,1,30000,12000.0,60000.0,1.3835216,-928.0013514659961,-784.6828682295835,144.9416194418755,181.17566641114664,-7.733344595549968,STOP,23,1.623136205462929,-929.6244876714591,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-05-19 05:30:00+00:00,2026-05-19 07:15:00+00:00,85,1,30000,12000.0,60000.0,1.37922805,-634.4461216477296,-489.8582916976924,144.58782995003725,180.7340919080944,-5.287051013731079,STOP,8,0.0,-634.4461216477296,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-05-20 23:45:00+00:00,2026-05-21 00:30:00+00:00,90,1,30000,12000.0,60000.0,1.3629525,-609.3991044551644,-469.7772021405054,144.5637326425686,180.70401538854435,-5.078325870459704,STOP,4,4.941830327909447,-614.3409347830739,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-05-22 09:30:00+00:00,2026-05-22 13:00:00+00:00,85,1,30000,12000.0,60000.0,1.3605561000000002,-594.1919632976196,-449.65238044109043,144.5395828565293,180.67387336902124,-4.95159969414683,STOP,14,0.0,-594.1919632976196,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,PRICE_ONLY_REFERENCE,SHORT,BEAR,2026-05-23 01:00:00+00:00,2026-05-23 13:00:00+00:00,90,1,30000,12000.0,60000.0,1.3319990000000002,172.01351545133716,314.7658471330138,143.62228098344036,179.52896339262605,1.4334459620944764,STOP,49,0.86994930176374,171.14356614957342,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-04 05:30:00+00:00,2026-05-04 10:00:00+00:00,100,1,30000,12000.0,60000.0,1.4123153,-718.385732223965,-571.7747015220637,143.31387035817352,179.1414545229136,-5.9865477685330415,STOP,19,-3.2971603437277786,-715.0885718802372,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-06 05:45:00+00:00,2026-05-06 13:00:00+00:00,85,2,30000,21000.0,105000.0,1.4233175220246048,1009.8006487811675,1272.095326148751,253.5265143913785,316.9117182550759,4.8085745180055595,STOP,30,-8.76816297620501,1018.5688117573725,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-09 04:30:00+00:00,2026-05-09 05:00:00+00:00,85,1,30000,12000.0,60000.0,1.43204485,-545.7187104811583,-402.2013521036827,143.51735837747557,179.39619666024868,-4.547655920676319,STOP,3,0.0,-545.7187104811583,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-09 07:15:00+00:00,2026-05-09 09:15:00+00:00,95,1,30000,12000.0,60000.0,1.4288400500000003,-555.8739868123541,-406.37734488307586,143.5123471861403,179.3899232609824,-4.632283223436284,STOP,9,-5.984294743137973,-549.8896920692162,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-10 20:00:00+00:00,2026-05-10 20:30:00+00:00,85,1,30000,12000.0,60000.0,1.4884293,-1025.7476374355253,-882.8070058425363,142.94063159298895,178.67420519242913,-8.547896978629378,STOP,3,0.0,-1025.7476374355253,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-11 14:45:00+00:00,2026-05-12 10:00:00+00:00,100,2,30000,21000.0,105000.0,1.472196129049412,-1967.5582092422403,-1702.5981511670661,249.9568822185995,312.4429749240973,-9.36932480591543,STOP,77,-15.003175856574758,-1952.5550333856656,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,LONG,BULL,2026-05-14 21:00:00+00:00,2026-05-14 23:45:00+00:00,90,1,26400,10560.0,52800.0,1.50996155,-1116.8492366073806,-991.318819190409,125.53041741697149,156.91114435394297,-10.576223831509287,STOP,12,0.0,-1116.8492366073806,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-05-17 17:30:00+00:00,2026-05-17 19:00:00+00:00,100,1,30000,12000.0,60000.0,1.40798485,-540.5201394342071,-396.0448855715212,144.4752538626858,180.59358256292023,-4.504334495285059,STOP,7,0.0,-540.5201394342071,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-05-18 04:15:00+00:00,2026-05-18 19:00:00+00:00,85,2,30000,21000.0,105000.0,1.3884700183904737,235.97688852591654,485.949655064248,251.4168604139229,314.2728760180982,1.1236994691710311,STOP,59,1.444093875591428,234.53279465032512,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-05-19 05:30:00+00:00,2026-05-19 07:15:00+00:00,95,1,30000,12000.0,60000.0,1.37922805,-634.4461216477296,-489.8582916976924,144.58782995003725,180.7340919080944,-5.287051013731079,STOP,8,0.0,-634.4461216477296,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-05-19 12:30:00+00:00,2026-05-20 05:00:00+00:00,105,1,30000,12000.0,60000.0,1.37143975,139.33219837787817,273.8406642681424,143.67139120287823,179.59025922318074,1.1611016531489846,STOP,67,9.16292531261399,130.16927306526418,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-05-20 23:45:00+00:00,2026-05-21 00:30:00+00:00,100,1,30000,12000.0,60000.0,1.3629525,-609.3991044551644,-469.7772021405054,144.5637326425686,180.70401538854435,-5.078325870459704,STOP,4,4.941830327909447,-614.3409347830739,FOLD_A_OLDEST_HOLDOUT
XRPUSDT,FUNDING_MARK_FILTER,SHORT,BEAR,2026-05-21 13:30:00+00:00,2026-05-21 13:45:00+00:00,90,1,30000,12000.0,60000.0,1.3647498,84.4837785358057,228.2099266238571,143.72614808805136,179.65860281425432,0.7040314877983808,STOP,2,0.0,84.4837785358057,FOLD_A_OLDEST_HOLDOUT
