timeframe,plan,symbol,signal_time,opened_at,closed_at,holding_hours,signal_score,entry_stages,initial_entry_fill,average_entry_final,initial_stop_price,initial_r_price,exit_reason,gross_pnl_krw,entry_fees_krw,exit_fees_krw,total_fees_krw,estimated_slippage_krw,net_pnl_krw,net_r,scope
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-04-15T07:30:00+00:00,2025-04-15T07:45:00+00:00,2025-04-15T15:45:00+00:00,8.0,100.0,3,2.1528244,2.1660713547315873,2.1297500007400263,0.026269024261083906,STOP,-1327.0153482015648,87.28853510813977,85.69611669029791,172.98465179843768,216.2283154772281,-1500.0000000000025,-1.0000000000000018,FULL
15m,BALANCED_1_5R_2_5R_4R,SOLUSDT,2025-04-17T00:45:00+00:00,2025-04-17T01:00:00+00:00,2025-04-17T02:15:00+00:00,1.25,100.0,1,131.8504795,131.8504795,130.50126281184265,1.5449685823751054,STOP,-373.8720144656861,38.28831597583635,37.839669558477524,76.12798553431386,95.1593548144082,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-04-21T08:30:00+00:00,2025-04-21T08:45:00+00:00,2025-04-21T10:00:00+00:00,1.25,100.0,2,2.1335956,2.1378373345854182,2.123465973994818,0.013314824966173866,STOP,-649.4648438784571,94.90129452736525,94.12193671471107,189.02323124207632,236.27810938243408,-838.4880751205335,-0.5589920500803557,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-04-22T03:30:00+00:00,2025-04-22T03:45:00+00:00,2025-04-22T14:30:00+00:00,10.75,100.0,3,0.16094105000000003,0.16207306640434374,0.1588854536346264,0.002293924545825582,TP3,1883.5864054515064,76.55377425965274,79.08039379329816,155.63416805295088,194.5478852105557,1727.9522373985556,1.1519681582657038,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-04-23T02:15:00+00:00,2025-04-23T02:30:00+00:00,2025-04-23T07:15:00+00:00,4.75,100.0,3,2.21782175,2.23305161701063,2.190357567280754,0.030749719070167103,STOP,172.5131775638609,78.37753925439016,78.74492030359099,157.12245955798113,196.4042051964098,15.390718005879762,0.010260478670586508,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-04-26T18:15:00+00:00,2025-04-26T18:30:00+00:00,2025-04-27T01:15:00+00:00,6.75,100.0,3,1808.5988350000002,1817.8202796475884,1793.6625108726494,17.62681789365979,STOP,608.258980623367,104.94551130473864,105.93901969128666,210.88453099602532,263.60811969152996,397.37444962734173,0.26491629975156117,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-04-28T22:45:00+00:00,2025-04-28T23:00:00+00:00,2025-04-29T02:45:00+00:00,3.75,100.0,1,2.30314955,2.30314955,2.280754546602916,0.025816135216988112,STOP,-371.00778170217484,39.71871381793387,39.27350447989125,78.99221829782512,98.73966026900632,-449.99999999999994,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,SOLUSDT,2025-05-01T13:00:00+00:00,2025-05-01T13:15:00+00:00,2025-05-01T13:30:00+00:00,0.25,100.0,1,152.41327750000002,152.41327750000002,151.0136063550598,1.626191554472797,STOP,-367.72584710529753,41.35771195561439,40.91644093908804,82.27415289470244,102.84209512993871,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-05-07T10:30:00+00:00,2025-05-07T10:45:00+00:00,2025-05-07T13:15:00+00:00,2.5,100.0,1,97166.9321,97166.9321,96757.30030419515,554.7677462611464,STOP,-256.92432643709645,54.0,53.69169080827548,107.69169080827548,134.6143383128732,-364.61601724537195,-0.24307734483024795,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-05-10T05:30:00+00:00,2025-05-10T05:45:00+00:00,2025-05-11T00:15:00+00:00,18.5,100.0,3,103345.5862,103724.18019186225,102908.14697314729,591.8014473124349,STOP,335.7474773204723,144.61949183703976,145.25399760430042,289.8734894413402,362.34386677369,45.87398787913207,0.03058265858608805,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-05-13T23:15:00+00:00,2025-05-13T23:30:00+00:00,2025-05-14T00:45:00+00:00,1.25,100.0,1,2.59338425,2.59338425,2.5589219857902217,0.03830064718846371,STOP,-387.4944444942188,31.485274419587117,31.02028108619405,62.50555550578117,78.13124831503423,-449.99999999999994,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-05-19T21:45:00+00:00,2025-05-19T22:00:00+00:00,2025-05-20T12:30:00+00:00,14.5,100.0,3,105564.10900000001,106085.63747244705,104731.26290089906,989.9429934522923,STOP,-1285.0730889821539,108.2344993623094,106.69241165553082,214.9269110178402,268.6563518346437,-1499.999999999994,-0.9999999999999961,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-05-20T22:45:00+00:00,2025-05-20T23:00:00+00:00,2025-05-21T17:15:00+00:00,18.25,100.0,3,106877.2758,107505.85171940438,105799.55747433328,1236.4176618782076,STOP,145.50506286331364,91.24542810951417,91.58008504157259,182.82551315108674,228.53303311993045,-37.3204502877731,-0.024880300191848732,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-05-22T03:30:00+00:00,2025-05-22T03:45:00+00:00,2025-05-22T06:15:00+00:00,2.5,100.0,1,0.242172715,0.242172715,0.2375619325391293,0.004967125359679386,STOP,-403.2936543468719,23.59514901917216,23.111196633955913,46.70634565312807,58.38215601553847,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-05-23T05:00:00+00:00,2025-05-23T05:15:00+00:00,2025-05-23T06:15:00+00:00,1.0,100.0,1,2.4626885,2.4626885,2.436724399223737,0.029619187375098388,STOP,-375.5169320853627,37.46684411656983,37.0162237980674,74.48306791463723,93.10319946239531,-449.99999999999994,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-05-27T15:00:00+00:00,2025-05-27T15:15:00+00:00,2025-05-28T02:00:00+00:00,10.75,100.0,2,2668.186285,2678.4376830198853,2628.5763045382228,43.55284491858447,STOP,-804.811134834041,48.07731926388057,47.111545902079726,95.1888651659603,118.98453834760507,-900.0000000000014,-0.6000000000000009,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-06-04T06:30:00+00:00,2025-06-04T06:45:00+00:00,2025-06-04T12:15:00+00:00,5.5,100.0,2,2634.836335,2640.803125917772,2616.514429125749,22.246677517939588,STOP,-735.629530872566,82.62661228224286,81.74385684519581,164.37046912743867,205.46189353211116,-900.0000000000047,-0.6000000000000031,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-06-10T00:15:00+00:00,2025-06-10T00:30:00+00:00,2025-06-10T03:00:00+00:00,2.5,100.0,1,2.3271855500000003,2.3271855500000003,2.3040061921389103,0.02663536714929826,STOP,-372.36464426095034,39.04109665608141,38.594259082968264,77.63535573904967,97.04357520140857,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,SOLUSDT,2025-06-11T06:15:00+00:00,2025-06-11T06:30:00+00:00,2025-06-11T10:30:00+00:00,4.0,100.0,1,166.28705700000003,166.28705700000003,164.10296346922814,2.430247975975732,STOP,-386.9245728346521,31.76986832637475,31.30555883897317,63.07542716534792,78.84359077447877,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-06-25T10:00:00+00:00,2025-06-25T10:15:00+00:00,2025-06-25T14:15:00+00:00,4.0,100.0,3,106832.90935,107263.57576684337,106241.02665870167,751.2442312863859,STOP,48.6500759419263,131.95077618745353,132.16809215473958,264.1188683421931,330.1497357320904,-215.46879240026678,-0.14364586160017787,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-06-29T11:15:00+00:00,2025-06-29T11:30:00+00:00,2025-06-29T13:45:00+00:00,2.25,100.0,1,2.195288,2.195288,2.1837697512518566,0.014793903375021067,STOP,-303.25207985282475,54.0,53.636097504176604,107.6360975041766,134.54474228870475,-410.8881773570014,-0.27392545157133424,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-07-03T22:45:00+00:00,2025-07-03T23:00:00+00:00,2025-07-03T23:30:00+00:00,0.5,100.0,1,0.17279881,0.17279881,0.1717556633366266,0.0013007801583783396,STOP,-338.74716571847506,54.0,53.59350340113783,107.59350340113784,134.49141967599144,-446.3406691196129,-0.29756044607974197,FULL
15m,BALANCED_1_5R_2_5R_4R,SOLUSDT,2025-07-09T02:30:00+00:00,2025-07-09T02:45:00+00:00,2025-07-09T04:00:00+00:00,1.25,100.0,1,152.1068185,152.1068185,150.9193825543683,1.413815019463243,STOP,-357.9933480194624,46.21812199908044,45.78852998145709,92.00665198053753,115.00776825811681,-449.99999999999994,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-07-11T04:45:00+00:00,2025-07-11T05:00:00+00:00,2025-07-11T07:00:00+00:00,2.0,100.0,2,2.5787623500000003,2.5863029637988824,2.55232273433996,0.030268099761550094,STOP,-773.8794249013666,63.524615204257785,62.59595989437616,126.12057509863394,157.64933235558993,-900.0000000000006,-0.6000000000000004,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-07-12T04:00:00+00:00,2025-07-12T04:15:00+00:00,2025-07-12T05:15:00+00:00,1.0,100.0,1,117950.26040000001,117950.26040000001,117475.54745375038,650.926267430259,STOP,-248.33927398740744,54.0,53.701992871215104,107.70199287121511,134.62723523693307,-356.0412668586225,-0.23736084457241502,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-07-14T07:30:00+00:00,2025-07-14T07:45:00+00:00,2025-07-14T15:00:00+00:00,7.25,100.0,3,3045.12084,3063.844401989242,3012.5151781567715,37.124434610463595,STOP,-1326.8876062531047,87.35232943719737,85.76006430969365,173.11239374689103,216.38799355948802,-1499.9999999999957,-0.9999999999999971,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-07-16T11:00:00+00:00,2025-07-16T11:15:00+00:00,2025-07-16T15:15:00+00:00,4.0,100.0,3,2.9600334000000004,2.974545403733499,2.936940768385531,0.02749804276704726,STOP,108.15408954674413,109.04970604944091,109.339098176811,218.38880422625192,272.9871621141732,-110.23471467950779,-0.07348980978633853,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-07-17T12:45:00+00:00,2025-07-17T13:00:00+00:00,2025-07-17T13:30:00+00:00,0.5,100.0,1,0.21736556,0.21736556000000004,0.2123589465186823,0.005325151901095726,STOP,-410.29763853718606,20.09735931453033,19.60500214828571,39.70236146281604,49.62714031989937,-450.0000000000021,-0.3000000000000014,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-07-18T00:15:00+00:00,2025-07-18T00:30:00+00:00,2025-07-18T06:45:00+00:00,6.25,100.0,3,0.22091087,0.22388823697146024,0.21476642416744351,0.006466595468807651,TP3,2128.69854676142,40.42130236963657,43.2453914654668,83.66669383510337,104.58889778595443,2045.0318529263166,1.3633545686175443,FULL
15m,BALANCED_1_5R_2_5R_4R,XRPUSDT,2025-07-19T04:00:00+00:00,2025-07-19T04:15:00+00:00,2025-07-19T11:00:00+00:00,6.75,100.0,1,3.4736026,3.4736026,3.4124203974403473,0.06630083315581281,STOP,-400.16373259833506,25.158231940391502,24.6780354612735,49.836267401665,62.29457404647251,-450.00000000000006,-0.30000000000000004,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-07-20T06:15:00+00:00,2025-07-20T06:30:00+00:00,2025-07-20T16:00:00+00:00,9.5,100.0,3,3657.447955,3675.0714704651555,3629.6317364178603,33.26066618676623,TP3,1651.037675548882,110.9115276325221,113.15578818798863,224.06731582051071,280.08898296439224,1426.9703597283712,0.9513135731522475,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-07-21T05:30:00+00:00,2025-07-21T05:45:00+00:00,2025-07-21T12:00:00+00:00,6.25,100.0,3,3774.69356,3795.949772704547,3738.8321500855614,41.469658139566945,STOP,137.1756953384534,95.21496478216837,95.53952843459798,190.75449321676635,238.44426157739997,-53.57879787831294,-0.03571919858554196,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-07-23T02:00:00+00:00,2025-07-23T02:15:00+00:00,2025-07-23T05:30:00+00:00,3.25,100.0,1,3750.6876050000005,3750.6876050000005,3708.4715533317926,47.778758998205376,STOP,-379.0422442360182,35.706303228532555,35.25145253544933,70.95775576398188,88.69654142714717,-450.00000000000006,-0.30000000000000004,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-07-31T06:45:00+00:00,2025-07-31T07:00:00+00:00,2025-07-31T11:00:00+00:00,4.0,100.0,1,3878.0884200000005,3878.0884200000005,3850.3537739723847,33.51017668857412,STOP,-352.5129561136797,48.95502971682837,48.53201416949196,97.48704388632032,121.85828588489301,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-08-08T02:45:00+00:00,2025-08-08T03:00:00+00:00,2025-08-08T14:15:00+00:00,11.25,100.0,3,3897.707805,3914.043900298008,3873.7631329706537,29.755316728801972,STOP,731.0365781702624,127.10271447350283,128.24137393759173,255.34408841109456,319.18296366202947,475.6924897591678,0.3171283265061119,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-08-09T01:30:00+00:00,2025-08-09T01:45:00+00:00,2025-08-09T06:00:00+00:00,4.25,100.0,3,0.231837235,0.233260496149876,0.22936005754673644,0.0028212175395836425,STOP,153.39225520328313,87.487075751949,87.83128967758404,175.31836542953306,219.14909527349008,-21.926110226249932,-0.014617406817499954,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-08-12T06:15:00+00:00,2025-08-12T06:30:00+00:00,2025-08-12T11:00:00+00:00,4.5,100.0,2,4303.996325,4316.16806531418,4261.937537757983,48.451693548654475,STOP,-769.4469551234824,65.73819061133442,64.81485426518624,130.55304487652066,163.18994201737354,-900.0000000000031,-0.6000000000000021,FULL
15m,BALANCED_1_5R_2_5R_4R,BTCUSDT,2025-08-12T20:15:00+00:00,2025-08-12T20:30:00+00:00,2025-08-13T02:15:00+00:00,5.75,100.0,1,119945.24840000001,119945.24840000001,119070.06263896618,1053.7908549922722,STOP,-353.7807283467619,48.32190426362711,47.897367389611,96.21927165323811,120.27356417542643,-450.0,-0.3,FULL
15m,BALANCED_1_5R_2_5R_4R,DOGEUSDT,2025-08-13T12:00:00+00:00,2025-08-13T12:15:00+00:00,2025-08-13T13:30:00+00:00,1.25,100.0,1,0.24804150500000002,0.24804150500000002,0.24540739295724906,0.0030022231321868154,STOP,-375.9127584235973,37.26916844325553,36.81807313314721,74.08724157640273,92.60841453572971,-450.00000000000006,-0.30000000000000004,FULL
15m,BALANCED_1_5R_2_5R_4R,SOLUSDT,2025-08-13T22:30:00+00:00,2025-08-13T22:45:00+00:00,2025-08-14T06:15:00+00:00,7.5,100.0,3,202.4862745,204.03633100618075,199.6064403895654,3.179243771018946,STOP,189.16253807398354,70.44761063256158,70.83516205073666,141.28277268329822,176.60458987335574,47.87976539068532,0.031919843593790215,FULL
15m,BALANCED_1_5R_2_5R_4R,ETHUSDT,2025-08-15T06:00:00+00:00,2025-08-15T06:15:00+00:00,2025-08-15T12:30:00+00:00,6.25,100.0,2,4636.12377,4647.716386251147,4598.414732211112,44.60665988720484,STOP,-751.7028901588452,74.59957665467708,73.69753318648648,148.29710984116355,185.3701130527101,-900.0000000000088,-0.6000000000000059,FULL
15m,BALANCED_1_5R_2_5R_4R,SOLUSDT,2025-08-28T10:30:00+00:00,2025-08-28T10:45:00+00:00,2025-08-28T15:30:00+00:00,4.75,100.0,3,213.6930595,215.14414465865374,211.08496827817223,2.924718674245014,STOP,-1343.1229082453106,79.24441962229074,77.63267213239635,156.8770917546871,196.09378387782465,-1499.9999999999977,-0.9999999999999984,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-02-16T04:00:00+00:00,2025-02-16T04:15:00+00:00,2025-02-16T07:45:00+00:00,3.5,100.0,2,2.7892776500000003,2.7969442382709495,2.7631288406275156,0.030293502633425895,STOP,-765.5438389899916,67.68740680839927,66.76875420161129,134.45616101001056,168.06885694380745,-900.0000000000022,-0.6000000000000014,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-02-20T13:45:00+00:00,2025-02-20T14:00:00+00:00,2025-02-20T14:45:00+00:00,0.75,100.0,2,2748.726915,2754.7002013855836,2730.8705094489956,21.95271131517802,STOP,-728.4247525862063,86.2246785584498,85.35056885534634,171.57524741379615,214.46790286433435,-900.0000000000025,-0.6000000000000016,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-02-21T10:00:00+00:00,2025-02-21T10:15:00+00:00,2025-02-21T15:15:00+00:00,5.0,100.0,3,98532.9781,98918.63034011082,98029.85518069418,650.1677020768402,STOP,-1184.5123497206557,135.7421317931167,134.3207169734519,270.0628487665686,337.5766553528889,-1454.5751984872243,-0.9697167989914829,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-03-06T04:30:00+00:00,2025-03-06T04:45:00+00:00,2025-03-06T10:15:00+00:00,5.5,100.0,3,2.5280864500000004,2.54592272086011,2.495669929287975,0.036160025605957546,TP1,2165.7181727334573,76.32461637608083,78.92347818336098,155.24809455944182,194.06542771240737,2010.4700781740155,1.3403133854493436,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-03-20T13:45:00+00:00,2025-03-20T14:00:00+00:00,2025-03-20T15:00:00+00:00,1.0,100.0,1,2.5051521,2.5051521,2.463768740433515,0.04507901267713521,STOP,-397.46543215659034,26.505763180998787,26.028804662410874,52.53456784340966,65.66746325883202,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-03-24T07:45:00+00:00,2025-03-24T08:00:00+00:00,2025-03-24T11:45:00+00:00,3.75,100.0,3,139.02823,139.872467113867,137.56432747171158,1.6702490194959978,TP1,2081.2569927063455,88.42854093397852,90.92604932522615,179.35459025920466,224.19842509870202,1901.902402447141,1.2679349349647606,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-03-25T12:30:00+00:00,2025-03-25T12:45:00+00:00,2025-03-26T14:15:00+00:00,25.5,100.0,3,142.75381,143.80356742705047,140.82395038388606,2.141095541689765,STOP,-1355.06024828241,73.28291200776727,71.65683970982839,144.93975171759564,181.17204839854813,-1500.0000000000055,-1.0000000000000036,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-04-12T11:00:00+00:00,2025-04-12T11:15:00+00:00,2025-04-12T14:15:00+00:00,3.0,100.0,3,125.09636350000001,125.84420067835049,123.80668246228403,1.4753910614093968,TP1,2071.7142544137223,89.7965504593521,92.28260756464857,182.07915802400066,227.60412099635033,1889.6350963897216,1.259756730926481,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-04-13T00:45:00+00:00,2025-04-13T01:00:00+00:00,2025-04-13T02:15:00+00:00,1.25,100.0,2,85598.30515000001,85808.91578823407,84919.21591401061,806.4680598604173,STOP,-749.1988269802035,75.85010580608991,74.95106721371369,150.8011730198036,188.5002047028544,-900.0000000000072,-0.6000000000000048,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-04-15T07:30:00+00:00,2025-04-15T07:45:00+00:00,2025-04-15T15:45:00+00:00,8.0,100.0,3,2.1528244,2.1660713547315873,2.1297500007400263,0.026269024261083906,STOP,-1327.0153482015648,87.28853510813977,85.69611669029791,172.98465179843768,216.2283154772281,-1500.0000000000025,-1.0000000000000018,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-04-17T00:45:00+00:00,2025-04-17T01:00:00+00:00,2025-04-17T02:15:00+00:00,1.25,100.0,1,131.8504795,131.8504795,130.50126281184265,1.5449685823751054,STOP,-373.8720144656861,38.28831597583635,37.839669558477524,76.12798553431386,95.1593548144082,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-04-21T08:30:00+00:00,2025-04-21T08:45:00+00:00,2025-04-21T10:00:00+00:00,1.25,100.0,2,2.1335956,2.1378373345854182,2.123465973994818,0.013314824966173866,STOP,-649.4648438784571,94.90129452736525,94.12193671471107,189.02323124207632,236.27810938243408,-838.4880751205335,-0.5589920500803557,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-04-22T03:30:00+00:00,2025-04-22T03:45:00+00:00,2025-04-24T04:00:00+00:00,48.25,100.0,3,0.16094105000000003,0.16207306640434374,0.1588854536346264,0.002293924545825582,MAX_HOLD,2164.118632706032,76.55377425965274,79.15071661889998,155.70449087855272,194.63592079594176,2008.4141418274792,1.3389427612183193,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-04-26T18:15:00+00:00,2025-04-26T18:30:00+00:00,2025-04-27T05:15:00+00:00,10.75,100.0,3,1808.5988350000002,1817.8202796475884,1793.6625108726494,17.62681789365979,STOP,-1291.6589681523085,104.94551130473864,103.3955205429559,208.34103184769452,260.4239695308762,-1500.000000000003,-1.000000000000002,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-04-28T22:45:00+00:00,2025-04-28T23:00:00+00:00,2025-04-29T02:45:00+00:00,3.75,100.0,1,2.30314955,2.30314955,2.280754546602916,0.025816135216988112,STOP,-371.00778170217484,39.71871381793387,39.27350447989125,78.99221829782512,98.73966026900632,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-05-01T13:00:00+00:00,2025-05-01T13:15:00+00:00,2025-05-01T13:30:00+00:00,0.25,100.0,1,152.41327750000002,152.41327750000002,151.0136063550598,1.626191554472797,STOP,-367.72584710529753,41.35771195561439,40.91644093908804,82.27415289470244,102.84209512993871,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-05-07T10:30:00+00:00,2025-05-07T10:45:00+00:00,2025-05-07T13:15:00+00:00,2.5,100.0,1,97166.9321,97166.9321,96757.30030419515,554.7677462611464,STOP,-256.92432643709645,54.0,53.69169080827548,107.69169080827548,134.6143383128732,-364.61601724537195,-0.24307734483024795,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-05-10T05:30:00+00:00,2025-05-10T05:45:00+00:00,2025-05-12T06:00:00+00:00,48.25,100.0,3,103345.5862,103724.18019186225,102908.14697314729,591.8014473124349,MAX_HOLD,22.39064624717739,144.61949183703976,144.64636061253637,289.26585244957613,361.58317950308344,-266.8752062023987,-0.17791680413493247,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-05-13T23:15:00+00:00,2025-05-13T23:30:00+00:00,2025-05-14T00:45:00+00:00,1.25,100.0,1,2.59338425,2.59338425,2.5589219857902217,0.03830064718846371,STOP,-387.4944444942188,31.485274419587117,31.02028108619405,62.50555550578117,78.13124831503423,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-05-19T21:45:00+00:00,2025-05-19T22:00:00+00:00,2025-05-20T12:30:00+00:00,14.5,100.0,3,105564.10900000001,106085.63747244705,104731.26290089906,989.9429934522923,STOP,-1285.0730889821539,108.2344993623094,106.69241165553082,214.9269110178402,268.6563518346437,-1499.999999999994,-0.9999999999999961,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-05-20T22:45:00+00:00,2025-05-20T23:00:00+00:00,2025-05-21T23:15:00+00:00,24.25,100.0,3,106877.2758,107505.85171940438,105799.55747433328,1236.4176618782076,TP1,2061.608126273824,91.24542810951417,93.71935786104277,184.96478597055693,231.2111413065512,1876.643340303267,1.251095560202178,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-05-22T07:30:00+00:00,2025-05-22T07:45:00+00:00,2025-05-23T11:45:00+00:00,28.0,100.0,3,2631.5514150000004,2650.0052982416955,2598.0703820820027,37.37813849112035,STOP,-1348.0560811082755,76.78079309453051,75.16312579720059,151.9439188917311,189.9272928248854,-1500.0000000000066,-1.0000000000000044,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-05-27T15:00:00+00:00,2025-05-27T15:15:00+00:00,2025-05-28T02:00:00+00:00,10.75,100.0,2,2668.186285,2678.4376830198853,2628.5763045382228,43.55284491858447,STOP,-804.811134834041,48.07731926388057,47.111545902079726,95.1888651659603,118.98453834760507,-900.0000000000014,-0.6000000000000009,FULL
15m,FIXED_3R_ALL,ETHUSDT,2025-06-04T06:30:00+00:00,2025-06-04T06:45:00+00:00,2025-06-04T12:15:00+00:00,5.5,100.0,2,2634.836335,2640.803125917772,2616.514429125749,22.246677517939588,STOP,-735.629530872566,82.62661228224286,81.74385684519581,164.37046912743867,205.46189353211116,-900.0000000000047,-0.6000000000000031,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-06-10T00:15:00+00:00,2025-06-10T00:30:00+00:00,2025-06-10T03:00:00+00:00,2.5,100.0,1,2.3271855500000003,2.3271855500000003,2.3040061921389103,0.02663536714929826,STOP,-372.36464426095034,39.04109665608141,38.594259082968264,77.63535573904967,97.04357520140857,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-06-11T06:15:00+00:00,2025-06-11T06:30:00+00:00,2025-06-11T10:30:00+00:00,4.0,100.0,1,166.28705700000003,166.28705700000003,164.10296346922814,2.430247975975732,STOP,-386.9245728346521,31.76986832637475,31.30555883897317,63.07542716534792,78.84359077447877,-450.0,-0.3,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-06-25T10:00:00+00:00,2025-06-25T10:15:00+00:00,2025-06-27T10:30:00+00:00,48.25,100.0,3,106832.90935,107263.57576684337,106241.02665870167,751.2442312863859,MAX_HOLD,-467.07775859755344,131.95077618745353,131.39028287713643,263.34105906458996,329.1760135518074,-730.4188176621434,-0.48694587844142895,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-06-29T11:15:00+00:00,2025-06-29T11:30:00+00:00,2025-06-29T13:45:00+00:00,2.25,100.0,1,2.195288,2.195288,2.1837697512518566,0.014793903375021067,STOP,-303.25207985282475,54.0,53.636097504176604,107.6360975041766,134.54474228870475,-410.8881773570014,-0.27392545157133424,FULL
15m,FIXED_3R_ALL,DOGEUSDT,2025-07-03T22:45:00+00:00,2025-07-03T23:00:00+00:00,2025-07-03T23:30:00+00:00,0.5,100.0,1,0.17279881,0.17279881,0.1717556633366266,0.0013007801583783396,STOP,-338.74716571847506,54.0,53.59350340113783,107.59350340113784,134.49141967599144,-446.3406691196129,-0.29756044607974197,FULL
15m,FIXED_3R_ALL,SOLUSDT,2025-07-09T02:30:00+00:00,2025-07-09T02:45:00+00:00,2025-07-09T04:00:00+00:00,1.25,100.0,1,152.1068185,152.1068185,150.9193825543683,1.413815019463243,STOP,-357.9933480194624,46.21812199908044,45.78852998145709,92.00665198053753,115.00776825811681,-449.99999999999994,-0.3,FULL
15m,FIXED_3R_ALL,XRPUSDT,2025-07-11T04:45:00+00:00,2025-07-11T05:00:00+00:00,2025-07-11T07:00:00+00:00,2.0,100.0,2,2.5787623500000003,2.5863029637988824,2.55232273433996,0.030268099761550094,STOP,-773.8794249013666,63.524615204257785,62.59595989437616,126.12057509863394,157.64933235558993,-900.0000000000006,-0.6000000000000004,FULL
15m,FIXED_3R_ALL,BTCUSDT,2025-07-12T04:00:00+00:00,2025-07-12T04:15:00+00:00,2025-07-12T05:15:00+00:00,1.0,100.0,1,117950.26040000001,117950.26040000001,117475.54745375038,650.926267430259,STOP,-248.33927398740744,54.0,53.701992871215104,107.70199287121511,134.62723523693307,-356.0412668586225,-0.23736084457241502,FULL
